"","user_id","sex","age","resident","kirby1","kirby2","kirby3","kirby4","kirby5","kirby6","kirby7","kirby8","kirby9"
"5403",100514,0.5,24.2573188416122,"KR",NA,NA,NA,NA,NA,0,NA,1,NA
"5404",100525,-0.5,24.0195270234417,"CA",0,0,0,0,1,1,1,1,1
"5405",100574,-0.5,24.381876460654,"AU",0,0,0,1,0,1,1,1,1
"5406",100584,-0.5,23.3740920884072,"AU",0,0,0,0,0,0,1,1,1
"5407",100586,0.5,24.3592296208282,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5408",100598,0.5,25.7293634302872,"SE",0,0,0,0,0,0,1,1,1
"5409",100607,-0.5,23.7477649455324,"DE",0,0,0,0,0,1,0,0,1
"5410",100637,-0.5,24.0534972831803,"AT",0,0,0,0,0,1,0,1,1
"5411",100646,0.5,27.1447909193978,"US",0,0,0,0,0,1,1,1,1
"5412",100657,0.5,25.9558318285449,"US",0,0,0,0,0,1,1,1,1
"5413",100671,-0.5,23.883645984487,"US",0,0,0,0,1,1,0,1,1
"5414",100683,-0.5,25.9784786683707,"US",0,0,0,0,0,0,0,1,1
"5415",100712,0.5,23.7817352052711,"CA",0,0,0,0,0,1,0,1,1
"5416",100757,0.5,23.8157054650097,"US",0,0,0,0,0,0,1,1,1
"5417",100770,-0.5,23.9402630840515,"US",0,0,0,0,0,1,1,1,1
"5418",100806,0.5,28.1072816119929,"GB",0,1,1,1,1,1,1,1,1
"5419",100908,0.5,25.6840697506357,"AU",0,0,0,0,0,0,0,0,0
"5420",100920,-0.5,24.2912891013509,"GB",0,0,0,0,0,0,1,1,1
"5421",100961,-0.5,24.9367240363853,"US",0,0,0,0,0,0,0,1,1
"5422",100974,0.5,23.8496757247484,"DE",0,0,0,0,0,0,0,0,0
"5423",101002,0.5,24.3479062009153,"US",0,0,0,0,0,1,1,1,1
"5424",101011,0.5,24.1893783221349,"RU",0,0,0,0,0,0,0,0,0
"5425",101020,-0.5,23.8723225645742,"DE",0,0,0,0,0,0,0,0,1
"5426",101045,0.5,23.691147845968,"RU",1,1,0,1,0,1,1,0,0
"5427",101085,0.5,23.8270288849226,"SE",0,0,0,1,1,1,1,1,1
"5428",101087,-0.5,24.0761441230061,"GB",0,0,0,0,0,0,0,1,0
"5429",101096,0.5,25.061281655427,"US",0,0,0,0,0,0,0,1,1
"5430",101106,-0.5,25.4123076727264,"US",0,1,0,0,1,1,1,1,1
"5431",101122,-0.5,25.2537797939461,"GB",0,0,0,0,0,0,1,1,1
"5432",101152,0.5,24.9933411359497,"CA",0,0,0,0,0,0,1,1,1
"5433",101182,0.5,25.2084861142945,"AU",0,0,0,0,0,1,1,1,1
"5434",101188,-0.5,24.279965681438,"IE",0,0,0,0,0,0,0,1,1
"5435",101243,-0.5,24.2233485818736,"DE",0,0,0,0,0,1,1,1,1
"5436",101256,-0.5,24.4498169801313,"US",0,0,0,0,0,1,1,1,1
"5437",101274,-0.5,28.786686806766,"AU",0,0,0,0,0,1,1,1,1
"5438",101304,-0.5,23.7590883654453,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5439",101320,0.5,26.4200920449732,"FR",0,0,0,0,0,0,0,0,0
"5440",101346,-0.5,24.5630511792601,"CA",0,0,0,0,0,0,0,1,1
"5441",101349,0.5,25.6727463307228,"DE",0,0,0,0,0,1,1,1,1
"5442",101411,-0.5,24.1667314823092,"AU",0,0,0,1,0,1,1,1,1
"5443",101418,0.5,25.2198095342074,"CA",0,0,0,0,1,0,0,1,1
"5444",101437,0.5,25.4009842528136,"GB",0,0,0,0,0,1,1,1,1
"5445",101471,-0.5,23.5779136468392,"DE",0,0,0,0,0,1,1,1,1
"5446",101483,0.5,25.0273113956884,"US",0,0,0,0,0,1,1,1,1
"5447",101486,-0.5,23.3740920884072,"GB",0,0,0,0,0,1,0,1,1
"5448",101492,0.5,24.0761441230061,"GB",0,0,0,0,0,0,0,1,1
"5449",101511,0.5,24.574374599173,"US",0,0,0,0,0,1,0,1,1
"5450",101528,-0.5,25.2424563740332,"SE",0,0,0,0,0,0,1,1,1
"5451",101535,-0.5,24.7555493177791,"US",0,0,0,0,0,0,1,1,1
"5452",101563,-0.5,24.4611404000441,"US",0,0,0,0,0,0,0,1,1
"5453",101605,0.5,25.8425976294161,"CA",0,0,0,1,1,1,1,1,1
"5454",101644,0.5,23.7477649455324,"NZ",0,0,0,0,0,0,1,1,1
"5455",101689,0.5,24.3931998805668,"US",0,0,0,0,0,1,1,1,1
"5456",101716,0.5,24.2007017420478,"DE",0,0,0,0,0,0,0,1,1
"5457",101726,-0.5,24.0534972831803,"CA",0,0,0,0,0,1,0,1,1
"5458",101729,-0.5,26.5446496640149,"US",NA,NA,NA,NA,NA,NA,NA,1,NA
"5459",101730,0.5,24.8008429974307,"US",1,1,1,1,1,1,1,1,1
"5460",101737,-0.5,24.5290809195215,"US",0,0,0,0,0,0,0,1,1
"5461",101928,0.5,24.9933411359497,"AU",0,0,0,0,0,0,0,1,1
"5462",101930,0.5,24.5064340796957,"DE",0,1,1,1,1,1,1,1,1
"5463",101979,0.5,24.6989322182147,"DE",0,0,0,0,1,1,1,1,1
"5464",101987,0.5,27.0428801401818,"AT",0,0,0,1,1,1,1,1,1
"5465",102027,-0.5,24.5970214389988,"US",0,0,0,0,0,0,1,1,1
"5466",102049,-0.5,25.0952519151657,"DK",0,0,0,1,1,1,1,1,1
"5467",102069,0.5,27.1447909193978,"US",0,0,0,0,1,1,1,1,1
"5468",102114,-0.5,24.5856980190859,"DE",0,0,0,0,0,1,0,1,1
"5469",102127,0.5,24.2007017420478,"US",0,0,0,0,0,0,0,1,1
"5470",102186,-0.5,23.6798244260551,"DE",0,0,0,0,0,1,1,1,1
"5471",102204,0.5,25.1858392744688,"NL",0,0,0,0,0,1,1,1,1
"5472",102250,0.5,25.1745158545559,"US",0,0,0,0,0,0,1,1,1
"5473",102256,-0.5,24.178054902222,"EE",0,0,0,1,1,1,1,1,1
"5474",102258,0.5,23.9515865039643,"US",0,0,0,0,0,1,1,1,1
"5475",102268,-0.5,25.3103968935105,"US",0,0,0,0,0,1,0,1,1
"5476",102286,0.5,25.8878913090676,"US",0,0,0,0,0,0,1,1,1
"5477",102317,0.5,23.7817352052711,"GB",0,0,0,1,1,1,1,1,1
"5478",102334,0.5,23.7704117853582,"NO",1,0,0,1,1,0,0,1,1
"5479",102357,-0.5,23.6005604866649,"US",0,0,0,1,0,1,1,1,1
"5480",102366,-0.5,23.6232073264907,"US",0,1,0,0,0,1,1,1,0
"5481",102386,0.5,25.061281655427,"FR",0,0,0,0,0,0,0,1,1
"5482",102421,-0.5,26.0917128674995,"US",0,0,0,0,0,0,0,1,1
"5483",102428,0.5,24.5856980190859,"IT",0,0,0,0,0,0,0,0,0
"5484",102469,-0.5,25.0273113956884,"AU",0,0,0,1,1,1,1,1,1
"5485",102504,-0.5,23.8043820450968,"BR",0,0,0,1,1,1,1,1,1
"5486",102527,-0.5,26.827735161837,"BR",0,0,0,1,1,1,1,1,1
"5487",102535,0.5,26.1483299670639,"GB",0,0,0,0,0,0,1,1,1
"5488",102546,-0.5,23.8723225645742,"DE",0,0,0,0,0,1,1,1,1
"5489",102605,-0.5,25.0046645558626,"US",0,0,1,1,1,0,0,0,1
"5490",102651,-0.5,24.5630511792601,"BR",0,0,0,0,0,1,1,1,1
"5491",102652,0.5,24.6309916987374,"GB",0,0,0,0,0,1,0,1,1
"5492",102654,0.5,24.7329024779534,"GB",0,0,0,0,1,1,1,1,1
"5493",102668,-0.5,24.3479062009153,"US",0,0,0,0,1,1,1,1,1
"5494",102695,-0.5,23.4193857680588,"US",0,0,0,0,0,0,1,1,1
"5495",102710,-0.5,26.137006547151,"US",0,0,0,1,1,1,1,1,1
"5496",102727,-0.5,24.0648207030932,"DE",0,0,0,0,0,0,0,1,1
"5497",102752,0.5,25.0952519151657,"US",0,0,0,0,0,0,0,1,1
"5498",102768,-0.5,23.793058625184,"US",0,0,0,0,0,0,0,1,1
"5499",102794,-0.5,23.5326199671876,"BR",0,0,0,0,0,1,1,1,1
"5500",102813,-0.5,24.2912891013509,"DE",0,0,0,1,1,1,1,1,1
"5501",102847,-0.5,25.1178987549914,"US",0,0,1,1,1,1,1,1,1
"5502",102848,0.5,24.2233485818736,"US",0,0,0,0,0,1,0,1,1
"5503",102851,0.5,24.9593708762111,"US",0,0,0,0,0,0,1,1,1
"5504",102893,0.5,24.8574600969951,"DE",0,0,0,0,0,1,1,1,1
"5505",102904,0.5,23.8043820450968,"DE",0,0,0,1,0,1,1,1,1
"5506",102960,-0.5,27.9940474128641,"US",1,0,0,1,0,1,1,1,1
"5507",102971,0.5,24.9027537766466,"US",0,0,0,1,1,1,1,1,1
"5508",102974,0.5,24.381876460654,"AU",1,0,0,0,0,0,1,1,1
"5509",102981,-0.5,24.0421738632674,"US",0,0,0,0,0,1,1,1,1
"5510",102992,-0.5,23.7477649455324,"US",0,0,0,0,0,0,0,1,1
"5511",103020,0.5,24.0648207030932,"FI",0,0,0,0,0,1,1,1,1
"5512",103026,0.5,26.046419187848,"IE",0,0,0,1,0,1,1,1,1
"5513",103032,0.5,25.4349545125522,"US",0,0,0,0,0,0,0,0,1
"5514",103035,0.5,24.381876460654,"DE",0,0,0,0,0,1,1,1,1
"5515",103081,-0.5,25.4802481922037,"US",0,0,0,0,0,1,0,1,1
"5516",103085,-0.5,23.6571775862294,"US",0,0,0,1,0,1,1,1,1
"5517",103149,-0.5,24.676285378389,"DE",1,1,0,1,1,1,1,1,1
"5518",103151,-0.5,23.8043820450968,"IE",0,0,0,1,0,1,1,1,1
"5519",103153,-0.5,24.6989322182147,"NO",0,0,0,0,0,0,1,1,1
"5520",103176,-0.5,23.6118839065778,"GB",0,0,0,1,1,1,1,1,1
"5521",103181,-0.5,23.9968801836159,"US",0,0,0,0,0,1,0,0,1
"5522",103195,0.5,23.5552668070134,"CA",0,0,0,0,0,1,1,1,1
"5523",103219,0.5,24.6423151186503,"AU",0,0,0,0,0,0,0,1,1
"5524",103288,0.5,23.7704117853582,"GB",0,0,0,1,0,1,1,1,1
"5525",103313,-0.5,23.9515865039643,"US",0,0,0,1,0,0,1,1,1
"5526",103335,-0.5,23.7817352052711,"US",0,0,0,0,1,1,1,1,1
"5527",103403,0.5,24.1440846424834,"DE",0,0,0,0,0,1,1,1,1
"5528",103423,0.5,24.0987909628318,"US",0,0,0,0,0,0,0,1,1
"5529",103447,-0.5,24.6536385385632,"US",0,0,0,0,1,1,1,1,1
"5530",103484,-0.5,26.0803894475866,"GB",NA,NA,NA,NA,NA,NA,NA,1,NA
"5531",103502,-0.5,24.4498169801313,"GB",0,0,0,0,0,1,1,1,1
"5532",103518,0.5,25.6048058112455,"MX",0,0,0,1,0,0,1,1,1
"5533",103530,-0.5,24.2346720017865,"US",0,0,0,0,0,1,1,1,1
"5534",103538,-0.5,23.8383523048355,"US",0,0,0,0,0,1,1,1,1
"5535",103554,-0.5,23.6232073264907,"DE",0,0,0,0,0,0,0,1,1
"5536",103570,0.5,25.2311329541203,"US",0,0,0,0,0,0,0,1,1
"5537",103624,-0.5,24.4384935602184,"US",0,0,0,0,0,0,0,1,1
"5538",103632,0.5,24.2233485818736,"US",0,0,0,0,0,0,1,1,1
"5539",103633,-0.5,23.8609991446613,"US",0,0,0,0,0,1,1,1,1
"5540",103636,-0.5,24.1554080623963,"US",0,0,0,1,0,1,1,1,1
"5541",103650,-0.5,24.3705530407411,"RU",0,0,0,0,0,0,1,1,1
"5542",103740,-0.5,24.4498169801313,"US",0,0,0,0,0,0,0,0,0
"5543",103754,-0.5,23.6345307464036,"US",0,0,0,0,1,1,1,1,1
"5544",103786,0.5,26.8956756813143,"US",0,1,0,1,1,1,1,1,1
"5545",103827,-0.5,23.4080623481459,"GB",0,0,0,1,0,1,1,1,1
"5546",103907,-0.5,23.3174749888428,"BR",0,0,0,1,0,1,1,1,1
"5547",103925,0.5,24.2686422615251,"CA",0,0,0,0,0,0,1,1,1
"5548",103948,-0.5,24.3026125212638,"US",0,0,0,0,0,1,1,1,1
"5549",103952,-0.5,24.8121664173436,"US",0,0,0,0,0,0,0,1,1
"5550",103959,-0.5,24.1327612225705,"US",0,0,0,1,0,1,1,1,1
"5551",103986,0.5,26.0803894475866,"US",0,0,0,1,0,1,1,1,1
"5552",104031,-0.5,24.0987909628318,"RU",0,0,0,0,0,0,1,1,1
"5553",104046,-0.5,24.3931998805668,"GB",0,0,0,0,0,1,1,1,1
"5554",104055,0.5,24.1893783221349,"SE",0,0,0,0,0,0,0,1,1
"5555",104065,-0.5,24.2686422615251,"US",0,0,0,0,0,1,0,1,1
"5556",104070,0.5,23.9062928243128,"MX",0,0,0,0,0,1,1,1,1
"5557",104073,0.5,24.4498169801313,"DE",0,1,0,0,0,1,0,1,1
"5558",104109,0.5,23.9968801836159,"SE",0,0,0,0,0,1,0,1,1
"5559",104122,-0.5,23.7477649455324,"AT",0,0,0,0,0,0,0,0,1
"5560",104131,-0.5,23.2382110494526,"RU",0,0,0,0,0,0,1,0,0
"5561",104157,0.5,23.7364415256195,"DE",0,0,0,1,0,1,1,1,1
"5562",104169,0.5,25.9671552484578,"US",0,0,0,0,0,1,1,1,1
"5563",104175,-0.5,25.0726050753399,"US",0,0,0,0,0,1,1,1,1
"5564",104196,-0.5,24.6196682788245,"US",0,0,0,0,0,1,1,1,1
"5565",104207,-0.5,24.087467542919,"US",0,0,0,0,0,0,0,1,1
"5566",104222,0.5,24.0534972831803,"PL",0,0,0,1,0,1,1,1,1
"5567",104225,-0.5,23.8496757247484,"IE",0,0,0,0,0,0,1,1,1
"5568",104232,0.5,23.6232073264907,"NL",0,0,0,0,0,1,1,1,1
"5569",104246,-0.5,24.2007017420478,"AT",0,0,0,0,0,0,0,1,1
"5570",104264,0.5,23.6232073264907,"US",0,0,0,0,0,0,0,1,1
"5571",104287,0.5,25.4689247722909,"CA",0,0,0,0,0,1,1,1,1
"5572",104292,-0.5,24.5064340796957,"CA",0,0,0,0,1,1,1,1,1
"5573",104302,-0.5,25.8086273696774,"GB",0,0,0,0,0,1,1,1,1
"5574",104311,-0.5,24.4045233004797,"BG",0,0,0,0,1,1,1,1,1
"5575",104342,0.5,23.3740920884072,"US",0,0,0,0,0,1,1,1,1
"5576",104359,-0.5,24.7215790580405,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5577",104400,-0.5,25.1405455948172,"AU",0,0,0,0,0,1,1,1,1
"5578",104401,-0.5,23.9176162442257,"GB",0,0,0,0,0,0,0,1,1
"5579",104404,0.5,23.6458541663165,"NL",0,0,0,0,0,1,0,1,1
"5580",104446,-0.5,24.2573188416122,"US",0,0,0,0,0,1,1,1,1
"5581",104462,-0.5,25.0273113956884,"US",0,0,0,0,0,0,1,1,1
"5582",104465,-0.5,24.0648207030932,"US",0,0,0,0,0,0,0,1,1
"5583",104466,-0.5,23.883645984487,"US",0,0,0,0,1,1,1,1,1
"5584",104477,0.5,23.9289396641386,"AU",0,0,0,0,0,0,0,1,1
"5585",104488,0.5,24.2346720017865,"NZ",0,0,0,1,1,1,1,1,1
"5586",104503,-0.5,25.0726050753399,"US",0,0,0,0,0,0,1,1,1
"5587",104512,-0.5,25.9898020882835,"AU",0,0,0,1,1,1,1,1,1
"5588",104526,0.5,24.3479062009153,"US",0,0,0,0,0,1,1,1,1
"5589",104535,0.5,26.6805307029695,"NO",0,0,0,0,1,1,1,1,1
"5590",104546,-0.5,24.8801069368209,"FR",0,0,0,0,0,1,0,1,1
"5591",104569,0.5,24.6423151186503,"US",1,1,1,1,1,1,1,1,1
"5592",104680,-0.5,24.2007017420478,"GB",0,0,0,0,0,1,1,1,1
"5593",104697,-0.5,23.6345307464036,"US",0,0,0,0,0,1,1,1,1
"5594",104699,0.5,25.650099490897,"US",0,0,0,0,0,1,0,1,1
"5595",104707,-0.5,23.6571775862294,"AU",0,0,0,0,0,1,1,1,1
"5596",104715,0.5,23.8270288849226,"BR",0,0,0,0,0,0,0,0,0
"5597",104732,0.5,26.4993559843633,"CA",0,0,1,0,1,1,1,1,0
"5598",104749,-0.5,24.0534972831803,"GR",0,0,0,0,0,0,0,0,1
"5599",104821,-0.5,23.498649707449,"IL",0,0,0,1,0,1,1,1,1
"5600",104830,-0.5,23.7251181057067,"US",0,0,0,0,0,1,1,1,1
"5601",104834,-0.5,25.5255418718553,"US",0,0,0,0,0,0,0,1,1
"5602",104846,-0.5,23.5552668070134,"AU",0,0,0,0,0,0,0,0,1
"5603",104850,0.5,24.1214378026576,"US",0,0,0,0,0,0,0,1,1
"5604",104883,0.5,24.6876087983018,"IT",0,0,0,0,0,0,0,1,1
"5605",104938,-0.5,23.1249768503238,"DE",0,0,0,0,0,0,1,1,1
"5606",104977,-0.5,23.498649707449,"US",0,1,1,1,1,1,1,1,1
"5607",105007,0.5,24.0082036035288,"US",0,0,0,1,1,1,1,1,1
"5608",105028,0.5,24.5404043394343,"US",1,0,1,0,0,0,0,1,1
"5609",105098,0.5,24.6083448589116,"DE",0,0,0,0,0,1,1,1,1
"5610",105136,0.5,25.5934823913326,"CA",0,0,0,1,1,1,1,1,1
"5611",105144,-0.5,23.9742333437901,"US",1,1,1,1,1,1,1,1,1
"5612",105166,-0.5,24.5290809195215,"US",0,0,0,0,0,0,0,1,0
"5613",105184,0.5,NA,"GR",0,0,0,0,0,1,1,1,1
"5614",105186,-0.5,24.4045233004797,"DK",0,0,0,1,1,1,1,1,1
"5615",105190,-0.5,24.4045233004797,"DK",0,0,0,0,0,1,1,1,1
"5616",105224,0.5,27.5750808760874,"DE",0,0,0,0,0,1,1,1,1
"5617",105231,-0.5,24.3931998805668,"US",0,0,0,0,0,1,1,1,1
"5618",105263,0.5,24.9027537766466,"DE",0,0,0,1,1,1,1,1,1
"5619",105265,-0.5,25.7973039497645,"DK",0,0,0,1,0,0,1,1,1
"5620",105284,-0.5,24.8234898372564,"DK",0,0,0,0,0,0,1,1,1
"5621",105298,0.5,25.6161292311584,"US",0,0,0,1,0,1,1,1,1
"5622",105318,-0.5,23.2155642096269,"US",0,0,0,0,0,1,1,1,1
"5623",105366,-0.5,23.985556763703,"FR",0,0,0,0,0,0,0,1,1
"5624",105369,0.5,24.3139359411766,"US",0,0,0,0,0,1,1,1,1
"5625",105372,-0.5,21.8227835603421,"FR",0,0,0,1,1,1,1,1,1
"5626",105412,0.5,24.0987909628318,"US",0,0,0,0,0,1,1,1,1
"5627",105416,0.5,24.7442258978663,"US",0,0,0,0,0,0,0,1,1
"5628",105460,0.5,25.0726050753399,"US",0,0,0,0,0,1,1,1,1
"5629",105529,0.5,23.793058625184,"US",0,0,0,1,1,1,1,1,1
"5630",105557,0.5,23.9968801836159,"NZ",0,0,0,0,0,1,1,1,1
"5631",105564,-0.5,24.3252593610895,"CH",0,0,0,0,1,1,1,1,1
"5632",105570,-0.5,23.9968801836159,"PL",0,0,0,1,0,1,1,1,1
"5633",105571,-0.5,23.8723225645742,"GB",0,0,0,0,0,0,0,1,1
"5634",105654,0.5,26.7031775427953,"DE",0,0,0,0,0,0,0,1,1
"5635",105660,-0.5,23.9062928243128,"DK",0,1,0,1,1,1,1,1,1
"5636",105681,0.5,24.7442258978663,"PT",0,0,0,0,0,1,1,1,1
"5637",105703,0.5,23.7477649455324,"US",0,0,0,1,1,1,1,1,1
"5638",105706,0.5,23.8043820450968,"US",1,1,1,1,1,1,1,1,1
"5639",105739,-0.5,23.883645984487,"PL",0,0,0,0,0,0,1,1,1
"5640",105743,-0.5,24.4498169801313,"GB",0,0,0,0,0,0,0,0,0
"5641",105747,0.5,23.7251181057067,"GB",0,0,0,0,0,1,0,1,1
"5642",105785,-0.5,23.9289396641386,"GB",0,0,0,1,0,1,1,1,1
"5643",105798,0.5,24.6876087983018,"SE",0,0,0,0,0,1,0,1,1
"5644",105802,0.5,28.492277889031,"CA",0,0,0,0,1,1,1,1,1
"5645",105806,-0.5,23.9629099238772,"GB",0,0,0,0,0,1,0,1,1
"5646",105809,-0.5,23.7817352052711,"CA",0,0,0,0,1,1,1,1,1
"5647",105884,-0.5,24.9933411359497,"CA",1,1,0,1,0,0,0,1,1
"5648",105945,0.5,25.9558318285449,"CH",0,0,0,0,0,0,1,1,1
"5649",105965,-0.5,24.574374599173,"GB",0,0,0,0,0,1,1,1,1
"5650",105967,0.5,25.4123076727264,"TR",0,0,0,0,0,0,0,0,1
"5651",105988,-0.5,25.2424563740332,"US",0,0,0,1,1,1,1,1,1
"5652",105993,0.5,24.8121664173436,"US",0,0,0,0,0,0,0,1,1
"5653",105994,0.5,23.7477649455324,"FI",0,0,0,0,0,0,0,1,1
"5654",105995,-0.5,25.2764266337718,"NL",0,0,0,0,0,1,1,1,1
"5655",106023,0.5,24.8121664173436,"US",0,0,0,1,1,1,1,1,1
"5656",106025,-0.5,26.4993559843633,"US",0,0,0,0,0,1,1,1,1
"5657",106029,-0.5,23.8157054650097,"US",0,0,0,1,1,1,1,1,1
"5658",106030,-0.5,24.8801069368209,"US",0,0,0,0,0,0,1,1,1
"5659",106031,-0.5,25.1518690147301,"DE",0,0,0,0,0,1,1,1,1
"5660",106056,0.5,26.6805307029695,"DE",0,0,0,1,0,1,1,1,1
"5661",106064,-0.5,24.2233485818736,"GB",0,0,0,1,1,1,1,1,1
"5662",106105,0.5,23.6232073264907,"CH",0,1,0,1,1,1,1,1,1
"5663",106138,0.5,25.457601352378,"US",0,0,0,0,0,1,1,1,1
"5664",106148,-0.5,24.2346720017865,"US",0,0,0,0,0,1,1,1,1
"5665",106177,-0.5,26.4880325644505,"GB",0,0,0,0,0,0,0,0,0
"5666",106225,0.5,26.431415464886,"US",0,0,0,0,1,1,1,1,1
"5667",106254,-0.5,27.1447909193978,"DE",0,0,0,0,0,0,1,1,1
"5668",106269,-0.5,25.6727463307228,"US",0,0,0,1,1,1,1,1,1
"5669",106272,0.5,24.6423151186503,"US",0,0,0,0,0,1,1,1,1
"5670",106278,-0.5,25.0726050753399,"FR",0,0,0,0,0,0,0,0,0
"5671",106298,0.5,23.8383523048355,"IE",0,0,0,0,0,0,0,0,1
"5672",106322,0.5,25.4123076727264,"DE",0,0,0,0,0,0,1,1,1
"5673",106329,-0.5,23.5326199671876,"US",0,0,0,1,1,1,1,1,1
"5674",106341,-0.5,27.2467016986137,"US",0,0,0,0,1,1,1,1,1
"5675",106344,-0.5,24.9593708762111,"AU",0,0,0,0,0,0,1,1,1
"5676",106401,-0.5,23.7477649455324,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5677",106408,0.5,25.3330437333363,"PT",0,0,0,1,1,0,1,1,1
"5678",106415,-0.5,23.7137946857938,"GB",0,0,0,0,0,0,0,1,1
"5679",106457,-0.5,23.5326199671876,"US",0,0,0,0,0,0,1,1,1
"5680",106490,-0.5,25.3443671532491,"US",0,0,0,0,0,0,0,1,1
"5681",106556,-0.5,23.4646794477103,"GB",0,0,0,1,0,1,1,1,1
"5682",106563,0.5,25.5708355515068,"DE",0,0,0,0,0,1,0,1,1
"5683",106614,-0.5,24.766872737692,"US",0,0,0,0,0,0,1,1,1
"5684",106616,-0.5,23.7477649455324,"CA",0,0,0,0,0,1,0,1,1
"5685",106686,-0.5,25.2084861142945,"FR",0,0,0,0,0,1,1,1,1
"5686",106689,-0.5,23.4533560277974,"FI",0,0,0,1,1,1,1,1,1
"5687",106707,0.5,24.7895195775178,"RO",1,1,1,1,1,1,1,1,1
"5688",106715,-0.5,27.6316979756518,"US",0,0,0,0,0,0,1,1,1
"5689",106729,-0.5,23.6005604866649,"US",0,0,0,0,0,0,0,1,1
"5690",106798,-0.5,23.4760028676232,"DE",0,0,0,0,0,1,1,1,1
"5691",106837,-0.5,23.6345307464036,"CH",0,0,0,0,0,1,1,1,1
"5692",106865,0.5,27.5977277159131,"US",0,0,0,1,0,1,1,1,1
"5693",106878,-0.5,23.691147845968,"GB",0,0,0,0,1,1,1,1,1
"5694",106916,-0.5,27.2806719583524,"US",0,0,0,0,0,0,0,0,0
"5695",106960,-0.5,24.4498169801313,"US",0,1,0,1,0,1,1,1,1
"5696",106962,0.5,23.5552668070134,"US",0,0,0,0,0,0,0,1,1
"5697",106982,-0.5,24.3252593610895,"IE",0,0,0,1,0,1,1,1,1
"5698",107050,-0.5,24.0534972831803,"RO",0,0,0,0,0,0,1,0,1
"5699",107129,-0.5,25.4462779324651,"NL",0,0,0,1,1,1,1,1,1
"5700",107141,-0.5,27.8241961141708,"US",0,0,0,1,1,1,1,1,1
"5701",107152,-0.5,24.3252593610895,"US",0,1,1,0,1,0,0,1,0
"5702",107155,-0.5,23.6458541663165,"US",0,0,0,1,1,1,1,1,1
"5703",107156,-0.5,25.5255418718553,"US",0,0,0,1,1,1,1,1,1
"5704",107171,0.5,26.4540623047118,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5705",107185,0.5,24.8574600969951,"RU",0,0,0,0,0,0,1,1,1
"5706",107209,0.5,27.5071403566101,"US",0,0,0,1,0,1,1,1,1
"5707",107220,-0.5,24.6649619584761,"CA",1,1,1,1,1,1,1,1,1
"5708",107299,0.5,24.6309916987374,"NO",0,0,0,1,0,1,1,1,1
"5709",107305,-0.5,24.1554080623963,"GB",0,0,0,0,0,1,1,1,1
"5710",107317,-0.5,25.061281655427,"US",0,0,0,0,0,1,1,1,1
"5711",107438,0.5,27.4618466769585,"DE",0,0,0,0,1,0,1,1,1
"5712",107440,0.5,23.7817352052711,"GB",0,0,0,0,0,0,1,1,1
"5713",107473,0.5,23.883645984487,"GB",0,0,0,0,0,1,1,1,1
"5714",107487,-0.5,23.9629099238772,"DE",0,0,0,0,0,0,0,0,1
"5715",107488,-0.5,25.8312742095032,"US",0,0,0,0,0,0,0,1,1
"5716",107495,-0.5,26.929645941053,"US",0,0,0,1,1,1,1,1,1
"5717",107534,0.5,23.3174749888428,"US",0,1,0,1,0,0,0,1,1
"5718",107549,-0.5,24.7442258978663,"US",0,0,0,0,0,1,1,1,1
"5719",107565,0.5,24.2233485818736,"NL",0,0,0,0,0,1,0,1,1
"5720",107602,-0.5,24.3252593610895,"GB",0,0,0,0,0,1,1,1,1
"5721",107606,-0.5,24.5856980190859,"AT",0,0,0,0,0,0,0,0,1
"5722",107628,-0.5,24.3365827810024,"NL",0,0,0,0,0,0,0,0,0
"5723",107632,0.5,25.2651032138589,"ZA",0,0,0,0,0,0,0,0,0
"5724",107633,0.5,26.6918541228824,"US",0,0,0,0,0,0,0,0,1
"5725",107662,-0.5,27.6656682353904,"GB",0,0,0,0,0,1,1,1,1
"5726",107667,0.5,23.7024712658809,"NL",0,0,0,0,0,1,1,1,1
"5727",107669,-0.5,23.4760028676232,"US",1,1,0,1,1,1,1,1,1
"5728",107685,-0.5,24.8801069368209,"US",0,0,0,0,0,1,0,1,1
"5729",107697,-0.5,23.8609991446613,"VE",0,0,0,1,0,1,1,1,1
"5730",107748,0.5,24.6876087983018,"IE",0,0,0,0,0,1,1,1,1
"5731",107756,-0.5,24.868783516908,"US",0,0,0,1,0,1,1,1,1
"5732",107800,-0.5,24.0648207030932,"US",0,0,0,1,0,0,1,1,1
"5733",107802,-0.5,25.650099490897,"US",0,0,0,0,0,1,1,1,1
"5734",107807,0.5,23.8270288849226,"US",0,1,0,1,1,1,1,1,1
"5735",107813,-0.5,23.7024712658809,"US",0,0,0,0,0,1,1,1,0
"5736",107866,-0.5,24.9933411359497,"DE",0,0,0,0,0,1,1,1,1
"5737",107999,0.5,24.0648207030932,"FR",0,0,0,0,0,0,0,1,1
"5738",108019,-0.5,24.6989322182147,"SE",0,0,0,0,0,0,0,1,1
"5739",108038,0.5,24.1327612225705,"US",0,0,0,0,0,0,0,1,1
